ixdat version = 0.2.0dev
name = extended_platinum_ec
technique = EC
tstamp = 1580466722.0
backend_name = BackendBase(none, address=none)
id = 11
timecol 'time/s' for: '$U_{RHE}$ / [V]' and 'raw_current' and 'selector'
aliases = {"t": ["time/s"], "raw_potential": ["$U_{RHE}$ / [V]"], "raw_current": ["raw_current"], "selector": ["selector"]}
N_header_lines = 11

time/s,	$U_{RHE}$ / [V],	raw_current,	selector
16736.655743598938,	0.40023207,	-4.836030240749673e-05,	2
16737.65574336052,	0.40067084999999997,	-5.147701452264641e-05,	2
16738.65574336052,	0.40080439999999995,	-5.600640416960235e-05,	2
16739.65574336052,	0.40261667999999995,	-6.130975359777734e-05,	2
16740.65574336052,	0.40229236999999995,	-6.622274950799463e-05,	2
16741.65574336052,	0.4026739,	-6.957649846548862e-05,	2
16742.65574336052,	0.40254038,	-7.128639306130252e-05,	2
16743.65574336052,	0.40257853,	-6.943641340703834e-05,	2
16744.65574336052,	0.40183453999999996,	-6.663091464812962e-05,	2
16745.65574336052,	0.40034654,	-6.322614880283507e-05,	2
16746.65574336052,	0.400709,	-6.006871739059531e-05,	2
16747.65574336052,	0.39950716,	-5.836683898558035e-05,	2
16748.65574336052,	0.40002223,	-5.806618815150291e-05,	2
16749.65574336052,	0.40103331,	-6.107004484002233e-05,	2
16750.65574336052,	0.40089976,	-6.542372289370064e-05,	2
16751.65574336052,	0.40215884999999996,	-6.998084926436855e-05,	2
16752.65574336052,	0.40229236999999995,	-7.394188260620923e-05,	2
16753.65574336052,	0.40280743999999996,	-7.736713550844459e-05,	2
16754.65574336052,	0.40240684,	-7.833372844646101e-05,	2
16755.65574336052,	0.40280743999999996,	-7.661926079695149e-05,	2
16756.6557431221,	0.40240684,	-7.395447870181895e-05,	2
16757.6557431221,	0.40206346,	-7.049462017685078e-05,	2
16758.6557431221,	0.40118592999999997,	-6.741683411282226e-05,	2
16759.6557431221,	0.40059452999999995,	-6.567170139652496e-05,	2
16760.6557431221,	0.40053731,	-6.614183302930312e-05,	2
16761.6557431221,	0.40093790999999995,	-6.844093809837661e-05,	2
16762.6557431221,	0.40112870999999994,	-7.242577031507267e-05,	2
16763.6557431221,	0.40141484,	-7.688466701478091e-05,	2
16764.6557431221,	0.40168192999999996,	-8.080523993394336e-05,	2
16765.6557431221,	0.40143390999999995,	-8.367881236316633e-05,	2
16766.6557431221,	0.40210159999999995,	-8.411331510554306e-05,	2
16767.6557431221,	0.40221607,	-8.207884574251245e-05,	2
16768.6557431221,	0.401205,	-7.871911935116035e-05,	2
16769.6557431221,	0.40166284999999996,	-7.525060506402494e-05,	2
16770.6557431221,	0.40088069,	-7.18182256638785e-05,	2
16771.6557431221,	0.40068992999999997,	-6.955296085120043e-05,	2
16772.6557431221,	0.400709,	-6.947738147661665e-05,	2
16773.6557431221,	0.40099515999999996,	-7.189787427356025e-05,	2
16774.6557431221,	0.40130039999999995,	-7.608589445636665e-05,	2
16775.6557431221,	0.40088069,	-8.054288386561011e-05,	2
16776.655742883682,	0.40284559,	-8.488702304483152e-05,	2
16777.655742883682,	0.40229236999999995,	-8.796836444839188e-05,	2
16778.655742883682,	0.40231143999999996,	-8.825438452362275e-05,	2
16779.655742883682,	0.40236869,	-8.67810213973088e-05,	2
16780.655742883682,	0.40164377999999995,	-8.332637180213866e-05,	2
16781.655742883682,	0.40093790999999995,	-8.009298615302212e-05,	2
16782.655742883682,	0.40046100999999995,	-7.629634051264705e-05,	2
16783.655742883682,	0.39985054,	-7.392114365422351e-05,	2
16784.655742883682,	0.40063270999999995,	-7.378920121158244e-05,	2
16785.655742883682,	0.40128128999999996,	-7.550545696143445e-05,	2
16786.655742883682,	0.40128128999999996,	-7.93046488577943e-05,	2
16787.655742883682,	0.40116684999999996,	-8.35347791221751e-05,	2
16788.655742883682,	0.40147208999999995,	-8.72272285640065e-05,	2
16789.655742883682,	0.40257853,	-9.017039251518776e-05,	2
16790.655742883682,	0.40244497999999995,	-9.114627123634595e-05,	2
16791.655742883682,	0.40204438,	-8.925672608461923e-05,	2
16792.655742883682,	0.40139576,	-8.577078094696745e-05,	2
16793.655742883682,	0.40124315,	-8.241907399972781e-05,	2
16794.655742883682,	0.40109052999999995,	-7.870766578635087e-05,	2
16795.655742883682,	0.40055638,	-7.613818810712022e-05,	2
16796.655742645264,	0.40059452999999995,	-7.54272044421498e-05,	2
16797.655742645264,	0.40110959999999996,	-7.753610502614946e-05,	2
16798.655742645264,	0.40152931,	-8.108286446147873e-05,	2
16799.655742645264,	0.40103331,	-8.568731854330163e-05,	2
16800.655742645264,	0.40175821999999994,	-8.999099517431543e-05,	2
16801.655742645264,	0.40164377999999995,	-9.327031408707851e-05,	2
16802.655742645264,	0.40200623999999996,	-9.464952645350311e-05,	2
16803.655742645264,	0.40181546999999995,	-9.314931281130615e-05,	2
16804.655742645264,	0.40164377999999995,	-8.976197505734834e-05,	2
16805.655742645264,	0.40156746,	-8.52781369451805e-05,	2
16806.655742645264,	0.40099515999999996,	-8.13215571650633e-05,	2
16807.655742645264,	0.40067084999999997,	-7.801093461430359e-05,	2
16808.655742645264,	0.40030839999999995,	-7.68519702846731e-05,	2
16809.655742645264,	0.40057546,	-7.806691905955752e-05,	2
16810.655742645264,	0.40185361999999997,	-8.209754951739117e-05,	2
16811.655742645264,	0.40166284999999996,	-8.644181589471619e-05,	2
16812.655742645264,	0.40128128999999996,	-9.098634423962724e-05,	2
16813.655742645264,	0.40189176,	-9.461084412113797e-05,	2
16814.655742645264,	0.40231143999999996,	-9.614133451947863e-05,	2
16815.655742645264,	0.40175821999999994,	-9.500030312024703e-05,	2
16816.655742406845,	0.40252130999999997,	-9.141142632260548e-05,	2
16817.655742406845,	0.401205,	-8.721997611164055e-05,	2
16818.655742406845,	0.40126221999999995,	-8.349992157892538e-05,	2
16819.655742406845,	0.40040375999999994,	-8.009667586280798e-05,	2
16820.655742406845,	0.39992687,	-7.88050029633837e-05,	2
16821.655742406845,	0.40080439999999995,	-7.998433060955683e-05,	2
16822.655742406845,	0.40105238,	-8.3259573555961e-05,	2
16823.655742406845,	0.40099515999999996,	-8.718587664067199e-05,	2
16824.655742406845,	0.40217792999999996,	-9.124080971143942e-05,	2
16825.655942440033,	0.40229236999999995,	-9.449874984465245e-05,	2
16826.155942440033,	0.14471784,	-0.050020911,	3
16826.655942440033,	0.06600709999999999,	-0.050022189,	3
16827.155942440033,	0.021310239999999925,	-0.050028548,	3
16827.655942440033,	0.013450589999999929,	-0.050019003,	3
16828.155942440033,	0.010321999999999942,	-0.050021552,	3
16828.655942440033,	0.00807097000000001,	-0.050020281,	3
16829.155942440033,	0.006582939999999926,	-0.050029185,	3
16829.655942440033,	0.005667299999999931,	-0.050029185,	3
16830.155942440033,	0.004846959999999956,	-0.05001837,	3
16830.655942440033,	0.004141119999999998,	-0.050025366,	3
16831.155942440033,	0.0035306499999999685,	-0.050015185,	3
16831.655942440033,	0.0032063999999999426,	-0.050009459,	3
16832.155942440033,	0.0020236000000000143,	-0.050006282,	3
16832.655942440033,	0.0021189699999999423,	-0.050012007,	3
16833.155942201614,	0.0013940599999999748,	-0.049999285,	3
16833.655942201614,	0.0007263699999999762,	-0.050014555,	3
16834.155942201614,	0.0014894899999999822,	-0.050012644,	3
16834.655942201614,	0.0010506799999999705,	-0.050016463,	3
16835.155942201614,	0.001165179999999988,	-0.050017096,	3
16835.655942201614,	0.0014322099999999338,	-0.050017733,	3
16836.155942201614,	0.0014894899999999822,	-0.050013915,	3
16836.655942201614,	0.0020808199999999832,	-0.050019003,	3
16837.155942201614,	0.001737439999999979,	-0.050015185,	3
16837.655942201614,	0.002576849999999964,	-0.050016463,	3
16838.155942201614,	0.0016039299999999201,	-0.050024729,	3
16838.655942201614,	0.0024432799999999366,	-0.050020281,	3
16839.155942201614,	0.0029393099999999173,	-0.050017096,	3
16839.655942201614,	0.0024051299999999776,	-0.050015826,	3
16840.155942201614,	0.0019854599999999945,	-0.050020281,	3
16840.655942201614,	0.0013940599999999748,	-0.050020281,	3
16841.155942201614,	0.0012796199999999258,	-0.050017096,	3
16841.655942201614,	0.0009934600000000016,	-0.050024096,	3
16842.155942201614,	0.0009171599999999724,	-0.050022189,	3
16842.655942201614,	2.053000000001859e-05,	-0.050022189,	3
16843.155942201614,	0.000707289999999916,	-0.05001964,	3
16843.655942201614,	0.0005928499999999781,	-0.050008189,	3
16844.155942201614,	0.0002494699999999739,	-0.0500101,	3
16844.655942201614,	0.0004211299999999918,	-0.050007552,	3
16845.155942201614,	0.0008980899999999625,	-0.050009459,	3
16845.655942201614,	0.0010506799999999705,	-0.050010737,	3
16846.155942201614,	0.00164206999999994,	-0.050014555,	3
16846.655942201614,	0.0018710199999999455,	-0.050012007,	3
16847.155942201614,	0.0006309999999999372,	-0.050013915,	3
16847.655942201614,	0.0014322099999999338,	-0.050026007,	3
16848.155942201614,	0.0013559100000000157,	-0.050032362,	3
16848.655942201614,	0.001737439999999979,	-0.050022822,	3
16849.155942201614,	0.0014131299999999847,	-0.050029185,	3
16849.655942201614,	0.001470409999999922,	-0.05001964,	3
16850.155942201614,	0.001737439999999979,	-0.050021552,	3
16850.655942201614,	0.0021571200000000124,	-0.050022822,	3
16851.155942201614,	0.0019473099999999244,	-0.050020911,	3
16851.655942201614,	0.0023479100000000086,	-0.050020911,	3
16852.155942201614,	0.0019663799999999343,	-0.050013915,	3
16852.655941963196,	0.001737439999999979,	-0.050023459,	3
16853.155941963196,	0.0020426799999999634,	-0.050015185,	3
16853.655941963196,	0.0010506799999999705,	-0.050025366,	3
16854.155941963196,	0.0014322099999999338,	-0.050022189,	3
16854.655941963196,	0.001718369999999969,	-0.050019003,	3
16855.155941963196,	0.0008599400000000035,	-0.050017096,	3
16855.655941963196,	0.0011460999999999277,	-0.0500101,	3
16856.155941963196,	0.0006691500000000072,	-0.050009459,	3
16856.655941963196,	0.0007836499999999136,	-0.050003733,	3
16857.155941963196,	0.0005928499999999781,	-0.050012644,	3
16857.655941963196,	0.0003639100000000228,	-0.050015185,	3
16858.155941963196,	0.0008408699999999936,	-0.050016463,	3
16858.655941963196,	0.0008027199999999235,	-0.050020281,	3
16859.155941963196,	0.0008027199999999235,	-0.05001837,	3
16859.655941963196,	0.0013368400000000058,	-0.050017096,	3
16860.155941963196,	0.0008599400000000035,	-0.050012644,	3
16860.655941963196,	0.0016039299999999201,	-0.050022189,	3
16861.155941963196,	0.001527630000000002,	-0.05001837,	3
16861.655941963196,	0.0012796199999999258,	-0.050019003,	3
16862.155941963196,	0.001775589999999938,	-0.050017733,	3
16862.655941963196,	0.002138039999999952,	-0.050022822,	3
16863.155941963196,	0.0019282399999999145,	-0.050023459,	3
16863.655941963196,	0.0022334699999999597,	-0.050027277,	3
16864.155941963196,	0.0023479100000000086,	-0.050023459,	3
16864.655941963196,	0.0018328699999999865,	-0.050017733,	3
16865.155941963196,	0.0011270299999999178,	-0.050026637,	3
16865.655941963196,	0.001165179999999988,	-0.050017733,	3
16866.155941963196,	0.0011460999999999277,	-0.050024729,	3
16866.655941963196,	0.00028761999999993293,	-0.050013915,	3
16867.155941963196,	0.00023039999999996397,	-0.05001837,	3
16867.655941963196,	-0.00028471000000007685,	-0.050012007,	3
16868.155941963196,	-0.0004372900000000346,	-0.050012644,	3
16868.655941963196,	-9.391000000003036e-05,	-0.050014555,	3
16869.155941963196,	9.687999999996588e-05,	-0.050007552,	3
16869.655941963196,	0.0005737799999999682,	-0.050012644,	3
16870.155941963196,	0.0006309999999999372,	-0.050010737,	3
16870.655941963196,	0.0015467099999999512,	-0.050010737,	3
16871.155941963196,	0.0008599400000000035,	-0.05000883,	3
16871.655941963196,	0.00164206999999994,	-0.050013915,	3
16872.155941724777,	0.0018519399999999964,	-0.050013278,	3
16872.655941724777,	0.00162299999999993,	-0.050022189,	3
16873.155941724777,	0.0008980899999999625,	-0.050029185,	3
16873.655941724777,	0.001718369999999969,	-0.050020281,	3
16874.155941724777,	0.0022334699999999597,	-0.050024729,	3
16874.655941724777,	0.001470409999999922,	-0.050026637,	3
16875.155941724777,	0.00168022000000001,	-0.050023459,	3
16875.655941724777,	0.0012223999999999569,	-0.050031733,	3
16876.155941724777,	0.0014894899999999822,	-0.050030455,	3
16876.655941724777,	0.0013559100000000157,	-0.050017096,	3
16877.155941724777,	0.0019282399999999145,	-0.050022822,	3
16877.655941724777,	0.0015467099999999512,	-0.050024729,	3
16878.155941724777,	0.0008217999999999837,	-0.050022822,	3
16878.655941724777,	0.0010506799999999705,	-0.050015826,	3
16879.155941724777,	0.0003639100000000228,	-0.050012644,	3
16879.655941724777,	0.0005165599999999992,	-0.050013915,	3
16880.155941724777,	-5.576000000007131e-05,	-0.049999923,	3
16880.655941724777,	0.0006500699999999471,	-0.05000883,	3
16881.155941724777,	0.00013502999999992493,	-0.050005011,	3
16881.655941724777,	5.867999999997764e-05,	-0.05001137,	3
16882.155941724777,	0.0005165599999999992,	-0.050009459,	3
16882.655941724777,	0.0005356300000000092,	-0.050015185,	3
16883.155941724777,	0.0004211299999999918,	-0.050016463,	3
16883.655941724777,	0.0004974899999999893,	-0.050022189,	3
16884.155941724777,	0.00015409999999993484,	-0.050012644,	3
16884.655941724777,	0.0008408699999999936,	-0.050020281,	3
16885.155941724777,	0.001794659999999948,	-0.050020281,	3
16885.655941724777,	0.0009171599999999724,	-0.050022822,	3
16886.155941724777,	0.0015467099999999512,	-0.050027914,	3
16886.655941724777,	0.00168022000000001,	-0.050033636,	3
16887.155941724777,	0.0013177699999999959,	-0.050026637,	3
16887.655941724777,	0.001794659999999948,	-0.050032999,	3
16888.155941724777,	0.001718369999999969,	-0.050027277,	3
16888.655941724777,	0.001737439999999979,	-0.050025366,	3
16889.155941724777,	0.001718369999999969,	-0.050020911,	3
16889.655941724777,	0.0012414699999999668,	-0.050021552,	3
16890.155941724777,	0.0005547099999999583,	-0.050017733,	3
16890.655941724777,	-1.7620000000051483e-05,	-0.050017733,	3
16891.155941724777,	0.0006500699999999471,	-0.050007552,	3
16891.655941724777,	0.000325770000000003,	-0.050012007,	3
16892.15594148636,	0.00021132000000001483,	-0.050021552,	3
16892.65594148636,	-0.00068531000000005,	-0.050008189,	3
16893.15594148636,	-0.0006089500000000525,	-0.050010737,	3
16893.65594148636,	-0.00032284999999998565,	-0.050015826,	3
16894.15594148636,	-0.0004945100000000036,	-0.050003104,	3
16894.65594148636,	-5.576000000007131e-05,	-0.050005645,	3
16895.15594148636,	0.0003448400000000129,	-0.050027914,	3
16895.65594148636,	0.0005356300000000092,	-0.050019003,	3
16896.15594148636,	0.0006500699999999471,	-0.050019003,	3
16896.65594148636,	0.00047840999999992917,	-0.050017096,	3
16897.15594148636,	0.00038298999999997196,	-0.050015826,	3
16897.65594148636,	0.0007645199999999353,	-0.050025366,	3
16898.15594148636,	0.0012223999999999569,	-0.050026637,	3
16898.65594148636,	0.0015467099999999512,	-0.050026007,	3
16899.15594148636,	0.0010888199999999904,	-0.050031092,	3
16899.65594148636,	0.0004020599999999819,	-0.050027914,	3
16900.15594148636,	0.001165179999999988,	-0.050036818,	3
16900.65594148636,	0.0007263699999999762,	-0.050022189,	3
16901.15594148636,	0.0006309999999999372,	-0.050026637,	3
16901.65594148636,	0.0013749899999999649,	-0.050021552,	3
16902.15594148636,	0.001165179999999988,	-0.050016463,	3
16902.65594148636,	0.0005928499999999781,	-0.05001137,	3
16903.15594148636,	0.0008980899999999625,	-0.050006282,	3
16903.65594148636,	0.00038298999999997196,	-0.050004374,	3
16904.15594148636,	0.0008408699999999936,	-0.050013278,	3
16904.65594148636,	0.00030668999999994284,	-0.050013278,	3
16905.15594148636,	-3.6690000000061396e-05,	-0.050017096,	3
16905.65594148636,	-0.00017020000000000923,	-0.050017096,	3
16906.15594148636,	-5.576000000007131e-05,	-0.050013278,	3
16906.65594148636,	-0.0003419300000000458,	-0.050015826,	3
16907.15594148636,	0.00028761999999993293,	-0.050021552,	3
16907.65594148636,	0.0005737799999999682,	-0.050012644,	3
16908.15594148636,	0.0006882200000000172,	-0.050015826,	3
16908.65594148636,	0.0017565199999999281,	-0.050021552,	3
16909.15594148636,	0.0016992999999999592,	-0.050023459,	3
16909.65594148636,	0.00225255000000002,	-0.050024729,	3
16910.15594148636,	0.001794659999999948,	-0.050024096,	3
16910.65594148636,	0.001718369999999969,	-0.050027914,	3
16911.15594148636,	0.0020045300000000044,	-0.050026007,	3
16911.65594124794,	0.0010697499999999804,	-0.05003427,	3
16912.15594124794,	0.0008027199999999235,	-0.050029185,	3
16912.65594124794,	0.0008980899999999625,	-0.050028548,	3
16913.15594124794,	0.0008790199999999526,	-0.050029822,	3
16913.65594124794,	9.687999999996588e-05,	-0.050024729,	3
16914.15594124794,	0.0007645199999999353,	-0.050017733,	3
16914.65594124794,	-0.00017020000000000923,	-0.050012007,	3
16915.15594124794,	0.00028761999999993293,	-0.050006919,	3
16915.65594124794,	0.00011595999999991502,	-0.050005011,	3
16916.15594124794,	0.00045933999999991926,	-0.050005645,	3
16916.65594124794,	0.0005356300000000092,	-0.050006919,	3
16917.15594124794,	0.00044027000000002037,	-0.05001137,	3
16917.65594124794,	0.0006500699999999471,	-0.050003733,	3
16918.15594124794,	-0.0001320599999999894,	-0.050013278,	3
16918.65594124794,	-0.0002083500000000793,	-0.050010737,	3
16919.15594124794,	0.00044027000000002037,	-0.050013915,	3
16919.65594124794,	0.0005547099999999583,	-0.050026637,	3
16920.15594124794,	0.0005547099999999583,	-0.050027914,	3
16920.65594124794,	0.0009171599999999724,	-0.050019003,	3
16921.15594124794,	0.0002494699999999739,	-0.050023459,	3
16921.65594124794,	0.001565779999999961,	-0.050017096,	3
16922.15594124794,	0.00225255000000002,	-0.050024096,	3
16922.65594124794,	0.0018328699999999865,	-0.050024729,	3
16923.15594124794,	0.002138039999999952,	-0.050026637,	3
16923.65594124794,	0.0013559100000000157,	-0.050029185,	3
16924.15594124794,	0.0014131299999999847,	-0.050015826,	3
16924.65594124794,	0.0005737799999999682,	-0.050024096,	3
16925.15594124794,	0.0005928499999999781,	-0.050019003,	3
16925.65594124794,	0.0008027199999999235,	-0.050017096,	3
16926.15594124794,	0.00028761999999993293,	-0.050017096,	3
16926.65594124794,	0.0007645199999999353,	-0.050016463,	3
16927.15594124794,	0.0006309999999999372,	-0.050009459,	3
16927.65594124794,	0.0005356300000000092,	-0.0500101,	3
16928.15594124794,	0.0007645199999999353,	-0.050010737,	3
16928.65594124794,	-0.00028471000000007685,	-0.050015185,	3
16929.15594124794,	0.0005165599999999992,	-0.050006919,	3
16929.65594124794,	-0.0001320599999999894,	-0.050008189,	3
16930.15594124794,	0.000173179999999995,	-0.05001837,	3
16930.65594124794,	0.0003448400000000129,	-0.050017096,	3
